序号,题目,作者,来源,发表时间,发表类别,被引,下载
3289,深度强化学习进展:从AlphaGo到AlphaGo Zero,唐振韬;邵坤;赵冬斌;朱圆恒,控制理论与应用,2017-12-15,期刊,277,5734
3290,医疗健康企业100强,木头,互联网周刊,2018-06-20,期刊,,96
3291,人工智能治理相关问题初探,伦一,信息通信技术与政策,2018-06-15,期刊,4,295
3292,"英特尔李德胜:携手AI创新,推进人工智能产业生态",房晓楠,机器人产业,2018-07-25,期刊,,61
3293,深度学习:数据经济新动能——兼论对我国实体经济智能化转型升级的启示,齐明皓,经济问题,2018-09-28,期刊,15,1110
3294,涉人工智能犯罪刑法规制的正当性与适当性,刘宪权;房慧颖,华南师范大学学报(社会科学版),2018-11-25,期刊,34,1598
3295,人工智能时代的法律因应,朱体正,大连理工大学学报(社会科学版),2018-03-02,期刊,110,3289
3296,云影像技术应用与思考,沈伟富;徐旭;何炜;何必仕;徐哲,医学信息学杂志,2018-03-25,期刊,12,172
3297,曲凤宏:建议促进我国医疗器械产业创新发展,,前进论坛,2018-04-05,期刊,,123
3298,人工智能全球化—机器人代替人工趋势,薛景颢,科技视界,2018-04-15,期刊,4,613
3299,人工智能技术在口腔专科治疗及护理中的应用,毕小琴;赵佛容,华西口腔医学杂志,2018-08-01,期刊,16,1665
3300,速读,,中国医院院长,2018-09-01,期刊,,22
3301,IBM:向认知时代转型,宋海旭;张笑峰,国家电网,2018-03-05,期刊,1,415
3302,基于人工智能GPGA的华法林剂量预测模型,张宇祯;张其银;曾现生;王振;蒋文平,中国心脏起搏与心电生理杂志,2018-04-08 14:39,期刊,6,246
3303,2017年科技发展的15大趋势,机器之心,科技中国,2017-02-15,期刊,,73
3304,面向误诊提示的疾病-症状语义网构建,黄岚;纪林影;姚刚;翟睿峰;白天,吉林大学学报(工学版),2017-12-12 19:11,期刊,3,259
3305,机器人技术的发展与应用综述,秦汉,赤峰学院学报(自然科学版),2018-02-25,期刊,34,2267
3306,机器人技术的发展与应用综述,秦汉,赤峰学院学报(自然科学版),2017-12-10,期刊,14,953
3307,智能搬运机器人顶升机构的设计,刘晓;李伟荣,内燃机与配件,2018-07-25,期刊,1,548
3308,从“要我学”到“我要学”谈医疗机构学习氛围的营造,苏雪飞,中国社区医师,2018-03-15,期刊,,34
3309,人工智能最近有点“热”,彭婷婷,中国商界,2018-12-11,期刊,,333
3310,基于图像识别的医疗机器人设计,陈润杰;古宇成,现代计算机(专业版),2018-09-05,期刊,7,575
3311,上肢康复机器人辐射发射试验的整改方案,乐珺;郭凤仙;胡鑫,上海电气技术,2017-09-30,期刊,4,80
3312,探究智能移动机器人的现状及展望,武雨飞,中国战略新兴产业,2018-03-07,期刊,32,1021
3313,深度学习研究现状分析,王菲斐,电子技术与软件工程,2018-05-23 11:31,期刊,33,1834
3314,VR的未来不虚拟,金小刚;郝爱民;林莹莹,信息化建设,2018-05-15,期刊,1,173
3315,影像组学技术研究进展及其在结直肠癌中的临床应用,魏炜;刘振宇;王硕;田捷,中国生物医学工程学报,2018-10-20,期刊,27,1886
3316,2018美国电子消费展 改变游戏规则的创新,小南,设计,2018-02-11 15:36,期刊,,109
3317,中国归谷嘉善科技园:打造最优创新创业生态园区,商加益;盛思佳;蒋恒依,浙江经济,2018-09-25,期刊,,106
3318,影像组学在胶质瘤临床诊疗中的应用现状,魏炜;刘振宇;田捷,中国微侵袭神经外科杂志,2018-06-20,期刊,3,510
3319,2018年盘点与2019年展望,何立民,单片机与嵌入式系统应用,2019-01-01,期刊,,94
3320,与人工智能相关的主要知识产权法律问题,马忠法;彭亚媛;张驰,武陵学刊,2019-01-10,期刊,37,2052
3321,智慧医疗创新技术发展,,智能建筑,2018-11-06,期刊,1,146
3322,人工智能在临床医学中的应用与思考,郑唯实,科技创新导报,2019-01-01,期刊,7,1247
3323,智能语音识别技术在临床医疗的应用研究与实践,李金苗;李鹏;刘庆金;陈军伟;辛海燕,中国卫生信息管理杂志,2019-04-20,期刊,29,764
3324,TensorFlow智能医疗服务平台设计,凌利;陈龙;祝扬;宋博凡;杨华勇,福建电脑,2019-06-25,期刊,3,300
3325,医疗科技创新高峰论坛,苏莉娜;李佳琪,科技与金融,2018-11-09,期刊,,95
3326,基于人工智能的临床诊断辅助系统研究,王东伟;陈维;马柯,智能建筑,2018-11-06,期刊,2,310
3327,人工智能技术和产业化平台供应商,,机器人产业,2018-11-25,期刊,,59
3328,八大院士论道 共探人工智能产业趋势,赵亚楠,自动化博览,2019-02-15,期刊,2,246
3329,人工智能技术和产业化平台供应商,,机器人产业,2019-01-25,期刊,,38
3330,"两会上的人工智能,他们都说了什么?",编辑部,机器人产业,2019-03-25,期刊,1,102
3331,本期专论导读,,医学信息学杂志,2019-05-25,期刊,1,16
3332,浅析5G时代人工智能领域的发展,张薇薇;孙文,科技传播,2019-06-10,期刊,13,1352
3333,美国医学信息学会建议FDA微调AI医疗产品的监管标准,,医学信息学杂志,2019-06-25,期刊,,115
3334,中美人工智能垂直应用及产业趋势研究,刘凌旗,经济师,2019-07-05,期刊,2,170
3335,家庭健康医疗监控系统市场发展现状及趋势分析,张桂红;孙善宝;姜凯,信息技术与信息化,2019-01-25,期刊,6,476
3336,国际视角,,有线电视技术,2019-02-15,期刊,,27
3337,基本医疗保险控费模式比较研究,吴海波;刘统银;朱文芝,卫生经济研究,2019-10-08 16:41,期刊,22,983
3338,进博会加速中国智能化医疗建设——专访瓦里安全球副总裁兼大中华区总裁张晓博士,姜雪峰,中国会展,2019-11-15,期刊,,76
3339,人工智能技术在医学领域的应用分析,罗凤;陈金鹰;李果村,通信与信息技术,2018-11-25,期刊,19,1486
3340,中国人工智能产业技术与应用现状及演进趋势,,科技中国,2019-01-15,期刊,2,757
3341,技术箴言,,张江科技评论,2019-04-28,期刊,,14
3342,5G时代能否将人工智能从科幻作品变为现实？,管浩,华东科技,2019-09-05,期刊,1,55
3343,健康扶贫的“智慧”药方——对话旌德县委常委、副县长吴振宇,付倩倩,决策,2018-09-05,期刊,,72
3344,医院大数据平台建设及其在医疗行为监管中的应用,高峰;罗雪琼;张建伟,中国医学装备,2019-03-18 16:35,期刊,14,639
3345,“互联网+”模式下人工智能对麻醉教学的影响,石海霞;杜雪江,教育教学论坛,2019-09-24,期刊,4,197
3346,安徽省立医院智慧医院建设“全景图”,刘文生,中国医院院长,2019-09-01,期刊,3,253
3347,中国平安商业模式猜想,钟朋荣,商业文化,2019-01-15,期刊,1,254
3348,全球战略性新兴产业发展展望,,软件和集成电路,2019-05-15,期刊,2,293
3349,分级诊疗下优质医疗卫生资源下沉共享措施探讨,王秀华,河南医学研究,2019-08-28,期刊,15,646
3350,影像类医疗设备新技术产学研研讨会召开,本刊讯,生物医学工程学进展,2019-09-30,期刊,,50
3351,浅析人工智能技术发展及应用研究,丛凯;陈宏;苏征,数字通信世界,2019-10-01,期刊,1,265
3352,"对话陈智毅:新时代下,广东超声医学如何实现创新发展?",孙莲莲,大社会,2019-07-15,期刊,,91
3353,分析人工智能技术在智慧城市中的应用,周梓博,通讯世界,2019-01-14,期刊,3,629
3354,AI成为全球新一轮浪潮的必争之地,,软件和集成电路,2018-12-15,期刊,1,70
3355,四大创新平台 构建广东AI发展新格局,关皓元;刘启强,广东科技,2019-01-15,期刊,,130
3356,人工智能时代的城市治理,高奇琦;刘洋,上海行政学院学报,2019-03-10,期刊,36,2297
3357,"这些年,百度都做了什么?",樵苏,互联网周刊,2019-04-05,期刊,,347
3358,现代智能医疗病床的现状与发展研究,易沫含;张秋雁;丁同欢;孙珍惜;王盈锐,价值工程,2019-06-28,期刊,4,1146
3359,智能化医疗影像系统新发展,陈吉晗,信息与电脑(理论版),2019-05-15,期刊,4,490
3360,智能时代的数据伦理与算法伦理——第五届全国赛博伦理学暨数据伦理学研讨会综述,李伦;刘梦迪;胡晓萌;吴天恒,大连理工大学学报(社会科学版),2019-04-01 13:48,期刊,19,2321
3361,亚马逊搅局医疗,张丹,21世纪商业评论,2019-01-08,期刊,,109
3362,"精准医疗,谁入“无人区”",钱丽娜,商学院,2019-04-15,期刊,,80
3363,人工智能的法律问题探讨,杨博程,黔南民族师范学院学报,2019-04-25,期刊,,380
3364,计算机人工智能技术研究进展与应用分析,武静,通讯世界,2019-07-25,期刊,4,179
3365,“数字社会”的发展趋势、时代特征和业态成长,李一,中共杭州市委党校学报,2019-09-28,期刊,7,1003
3366,人工智能AlphaFold成功预测蛋白质3D结构,,医学信息学杂志,2019-01-25,期刊,2,1188
3367,简析人工智能的发展与应用,陈彦淇,科技传播,2019-02-25,期刊,5,519
3368,AI医疗的价值在于向下延伸,,中国医学计算机成像杂志,2019-02-25,期刊,1,310
3369,人工智能及大数据背景下护理事业发展的研究,赵印懿;马宇阳,软件,2019-06-15,期刊,3,487
3370,计算机人工智能技术研究进展和应用分析,陈长印,计算机产品与流通,2019-12-15,期刊,5,422
3371,行业动态(政策与市场),,机器人技术与应用,2018-10-15,期刊,,65
3372,人工智能在糖尿病遗传预测中的应用,王旭强;万亚平,电子技术与软件工程,2019-01-15 15:37,期刊,1,667
3373,人工智能的发展与应用,李彦,中国新通信,2019-02-20,期刊,2,466
3374,皮肤影像学与人工智能,邹先彪,中国医学前沿杂志(电子版),2019-08-20,期刊,7,628
3375,"“智医”世纪,何去何从?",徐洁,中国医院院长,2019-01-15,期刊,,50
3376,人工智能与实体经济深度融合研究,郭庆春;刘杰,农家参谋,2019-08-29,期刊,5,377
3377,法律视角下的大健康产业创新与发展,周学腾,中关村,2019-09-01,期刊,1,225
3378,“互联网+”时代医院内部审计增值路径探讨网+”时代医院内部审计增值路径探讨,张磊,现代审计与经济,2018-11-25,期刊,3,124
3379,人工智能发展要做强基础,,河南科技,2018-03-15,期刊,,35
3380,"AI+应用场景加速落地,推动垂直产业深刻蝶变",,单片机与嵌入式系统应用,2019-05-01,期刊,,63
3381,"从数字化时代走向认知时代,新一代医院信息系统如何支撑起医院的未来?",郑序颖,科技新时代,2018-09-10,期刊,,83
3382,2019中国卫生信息技术/健康医疗大数据应用交流大会暨软硬件与健康医疗产品展览会即将召开,,中国卫生信息管理杂志,2019-06-20,期刊,,99
3383,医疗数据治理——构建高质量医疗大数据智能分析数据基础,阮彤;邱加辉;张知行;叶琪,大数据,2019-01-15,期刊,50,2126
3384,"AI+医疗试水“近视预测”,未来10年近视度数有规可循",刘思思,大数据时代,2019-02-28,期刊,3,545
3385,谁将占据家庭智能新入口?,胡锟,英才,2019-05-01,期刊,,104
3386,怎样认识与应对认知医学的新浪潮,王霄;陈颖怡;马婧;宋争放,医学与哲学,2019-09-05,期刊,2,80
3387,基于Citespace知识图谱的医疗大数据可视化分析,陈建昌,创新创业理论研究与实践,2019-08-25,期刊,2,656
3388,人工智能在智慧城市中的研究应用和发展前景,丁莎,现代营销(信息版),2019-09-18,期刊,4,1078
3389,人工智能诊疗平台在医学领域中的应用,朱善邦;王婷;徐卫东,中国医疗设备,2019-01-10,期刊,19,1448
3390,大数据时代人工智能在计算机网络技术中的应用,张艳丽,智库时代,2019-04-08,期刊,1,185
3391,碎片化知识处理与网络化人工智能,员青泽,电脑知识与技术,2019-04-15,期刊,1,106
3392,我国人工智能五大开放创新平台在“2019全球人工智能产品应用博览会”集体亮相,,传感器世界,2019-05-25,期刊,,59
3393,人工智能技术在护理领域的应用现状与发展分析,程攀,全科口腔医学电子杂志,2019-09-20,期刊,4,1295
3394,看平台建设，论信息安全，聚焦医疗大数据建设发展——2019中国医学装备大会参会有感,张震江,科技新时代,2019-07-10,期刊,1,80
3395,人工智能背景下的现代社会经济体系建设,陈炳松,中国高新科技,2019-10-01,期刊,,231
3396,人工智能机器人在手术室的应用及流程管理,夏述燕;王荃;吴波,世界最新医学信息文摘,2018-12-10,期刊,10,397
3397,从人工智能向人文智能演进,秦博晟;李东晓,电脑知识与技术,2018-12-15,期刊,4,338
3398,人工智能与先进制造,,军民两用技术与产品,2019-01-08,期刊,,232
3399,公众对人工智能发展的认识、担忧与期待,李思琪,国家治理,2019-01-28,期刊,3,651
3400,人工智能机器人的法律责任,约翰·弗兰克·韦弗;郑志峰,财经法学,2019-01-15,期刊,63,1813
3401,基于人工智能的智慧病区应用实践,景慎旗;王忠民;单涛;常翀;范霁月,中国数字医学,2019-03-15,期刊,17,454
3402,基于多数据源融合的医疗知识图谱框架构建研究,韩普;马健;张嘉明;刘亦卓,现代情报,2019-05-30,期刊,52,3144
3403,2019年25个人工智能趋势,穆玛,计算机与网络,2019-04-26,期刊,,116
3404,计算机人工智能技术的发展及其应用分析,程晓楠,科学技术创新,2019-06-15,期刊,7,208
3405,人工智能技术在陪护机器人中的应用策略,崔妍,数字通信世界,2019-09-01,期刊,5,453
3406,人工智能与护理安全管理,赵原江;戴佳慧;杨斯钰,全科护理,2019-11-10,期刊,3,730
3407,"人工智能,带动数字经济跨越发展",曹祎遐;曹子萱,上海信息化,2018-12-10,期刊,2,439
3408,"睿心智能医疗完成数千万A轮融资,AI与仿真助力智能精准医疗",,世界电子元器件,2019-01-15,期刊,,197
3409,业界,,中国建设信息化,2019-03-30,期刊,,58
3410,焦点,,中国医院建筑与装备,2019-11-15,期刊,,27
3411,浅析人工智能的发展及其对人类生活的影响,章子跃,通讯世界,2019-04-25,期刊,,1890
3412,2019最具潜力独角兽企业TOP150,一烛,互联网周刊,2019-04-20,期刊,,249
3413,促进医疗“智慧”发展,戈晶晶,中国信息界,2019-08-25,期刊,,357
3414,长海医院云影像智慧医疗数据平台正式上线,,药学服务与研究,2019-04-15,期刊,,178
3415,医共体数字化转型的变革,毛光烈,信息化建设,2019-03-15,期刊,1,178
3416,浅析数学算法对计算机人工智能发展的推动,康彩花,浙江工商职业技术学院学报,2019-03-15,期刊,5,360
3417,人工智能技术及应用研究,康伯婷,电声技术,2019-02-05,期刊,2,155
3418,"潮水的方向不会改变,CIO们前路愈艰",庞涛,科技新时代,2018-09-10,期刊,,14
3419,智慧城市:打造融合生态 实现“增量”应用,陈思宇,中国自动识别技术,2019-04-15,期刊,,116
3420,关于计算机人工智能技术的发展分析与应用探讨,聂华,计算机产品与流通,2019-05-06,期刊,1,473
3421,人工智能行业发展与投资趋势,李开复,清华金融评论,2019-03-05,期刊,2,468
3422,基于数据包络模型的前沿新兴产业竞争力测度研究,侯雪;陆平,科学技术与工程,2019-08-28,期刊,6,567
3423,人工智能算法发明可专利性问题研究,刘强,时代法学,2019-08-20,期刊,48,1692
3424,数字,,中国医院建筑与装备,2019-10-15,期刊,,12
3425,智能医疗机器人侵权的法律规制,张杰;宋莉莉,学理论,2019-06-05,期刊,13,1016
3426,人工智能物联网构建智慧经济应用模式分析,王景,电子世界,2019-06-30,期刊,3,346
3427,“智能+”助力产业转型升级的探讨,刘文山;王春云;王艳辉;纪兆华,科技创新导报,2019-03-21,期刊,,110
3428,多元数据融合的临床辅助决策系统的研究与应用,王红迁;汪鹏;王飞;黄荣;李理,中国数字医学,2019-11-15,期刊,9,531
3429,反思与应对:AI医疗的伦理与法律风险,吴蓓;陆树程,医学与哲学,2019-11-05,期刊,5,937
3430,人工智能在电子产品设计中的应用,胡泽深,科技与创新,2019-02-05,期刊,8,504
3431,人工智能助力实体经济的十大方向,唐怀坤,通信世界,2019-04-05,期刊,,503
3432,基于皮肤影像大数据的皮肤病人工智能系列产品研发与应用,沈长兵;李承旭;沈雪;竞艳;王子仪,中国数字医学,2019-03-15,期刊,9,748
3433,浅谈大数据在医疗行业的应用,曹景禹,通讯世界,2019-04-25,期刊,5,1107
3434,天津“七链”助力人工智能产业精准创新,,领导决策信息,2019-04-01,期刊,1,101
3435,基于移动医疗的皮肤病辅助诊断系统,熊月玲;叶明全;姚传文;孟然;杜冲锋,中国数字医学,2019-11-15,期刊,5,400
3436,国内外人工智能技术应用模式比较研究,毛献峰,经济研究导刊,2018-12-25,期刊,6,470
3437,浅谈人工智能在生活中的应用,李俊杰,科技风,2019-05-30,期刊,3,1976
3438,医学人工智能要破灭了吗?,宾叔,科技新时代,2018-05-10,期刊,,53
3439,"人工智能背景下,大型临床专科知识库建设的必要与必然",任在方,中国医院院长,2019-06-15,期刊,3,227
3440,基于GAN的医学影像优化技术概述,李佳戈;王浩;任海萍,中国药事,2019-09-20,期刊,3,252
3441,人工智能应用成效显著 “认知”功能有待突破,综合新华网、前瞻网等新闻,今日科技,2019-06-25,期刊,,67
3442,人工智能技术在伤残鉴定领域的应用展望,吴名陵;刘娟,山西电子技术,2019-08-15,期刊,1,119
3443,应用人工智能实现专科门诊精准预约的理念和实践,董枫;柏鸿凌;郑莹,中国医院管理,2019-11-05,期刊,20,506
3444,人工智能对我国检验医学的机遇与挑战,张桐硕;逄瑷博;任鹤菲;魏茂提;李艳秋,国际检验医学杂志,2018-10-11 11:07,期刊,11,1776
3445,老年智慧照护服务体系探究,王晓慧;向运华,学习与实践,2019-05-15,期刊,51,2176
3446,"人工智能,听听政协委员怎么说",郑玉婷,中国政协,2019-04-30,期刊,,31
3447,人工智能的商业价值和取用之道,黄平,电子技术与软件工程,2019-07-25 16:42,期刊,1,343
3448,计算机人工智能技术的应用与未来发展分析,李子青,科技经济市场,2019-11-12 12:36,期刊,12,1966
3449,智慧医疗的发展与实践探究,王宇喆,通讯世界,2018-12-21,期刊,8,851
3450,人工智能目前存在的问题及临床试验设计思路,孙嘉伟;卢坤明,中国医疗器械信息,2019-02-15,期刊,3,327
3451,"ABC技术合力,医学影像行业踏光前行",,科技新时代,2018-03-10,期刊,,28
3452,智能陪护:老年人心理健康管理的新路径,向运华;王晓慧,甘肃社会科学,2019-07-25,期刊,23,2273
3453,新一代人工智能和实体经济深度融合促进高质量发展的效应与路径,任保平;宋文月,西北大学学报(哲学社会科学版),2019-05-14 16:53,期刊,147,4315
3454,医学科技颠覆性技术展望,李永洁;杨俊涛;杜建,中国工程科学,2018-12-15,期刊,11,605
3455,关于找准人工智能产业着力点的几点建议,苏华,中国科技产业,2019-03-15,期刊,,108
3456,计算机技术中人工智能技术的渗透,张昆;滕振芳,中国新通信,2019-03-05,期刊,1,41
3457,2019年广州人工智能产业专题研究报告,,广东科技,2019-05-15,期刊,3,650
3458,2019年或将成为最受关注的三大“新”应用,,软件,2019-01-15,期刊,,15
3459,新技术融合下的智慧城市发展趋势与实践创新,陈晓红,商学研究,2019-02-15,期刊,13,780
3460,智能门诊病历探讨,施丝;朱建国;郝伟,中国病案,2019-05-18,期刊,3,294
3461,宏观·国际,,投资北京,2018-12-05,期刊,,12
3462,中澳合作为机器人与人工智能带来更多机遇,熊安迪,机器人产业,2018-11-25,期刊,1,62
3463,七大科技巨头的最新人工智能布局,张珂,商讯,2018-07-25,期刊,,85
3464,分析人工智能在智慧城市中的应用,马远智,中国新通信,2019-01-05,期刊,2,330
3465,图像识别在医疗领域中的应用,田净雯;张雄;胡珺;朱福,上海医药,2019-02-10,期刊,3,638
3466,逻辑斯谛回归算法在医疗领域的应用——肝病筛查,李博阳,电子测试,2019-02-15,期刊,3,474
3467,5G+IPv6成就物联网应用大时代,何立民,单片机与嵌入式系统应用,2019-04-01,期刊,2,466
3468,"不止于“辅助诊断”,Al+医疗还能改变什么",,电脑知识与技术(经验技巧),2019-07-05,期刊,,77
3469,浅谈新形势下AIOT技术赋能医院智慧安防管理升级,缪建兵,中国公共安全,2019-08-01,期刊,2,158
3470,机器人的下一站，见未来！,,机器人产业,2019-09-25,期刊,,83
3471,新软件驱动产业融合与创新,,软件和集成电路,2018-12-15,期刊,,48
3472,人工智能技术及未来发展浅探,孙若培,科学技术创新,2019-04-25,期刊,2,563
3473,自然语言处理在医学文本挖掘中的应用,王勇;李帅,电子技术与软件工程,2019-04-16 10:00,期刊,8,1561
3474,大数据时代计算机网络技术中人工智能的应用探讨,曹玥,电脑知识与技术,2019-05-05,期刊,6,77
3475,我国人工智能产业发展的若干问题研究,任恒娜,经济研究导刊,2019-08-25,期刊,6,602
3476,新时代放射影像临床诊疗路径的思考,金征宇;孙昊,协和医学杂志,2018-12-11 13:25,期刊,3,304
3477,互联网+智慧医疗 从治病到治“未病”,邬贺铨,高科技与产业化,2018-12-30,期刊,3,589
3478,人工智能在心脏疾病诊疗中的应用,曹敦煜,科技传播,2019-02-25,期刊,5,537
3479,行业用书推荐,,中国卫生信息管理杂志,2019-06-20,期刊,,50
3480,计算机视觉技术的应用进展,李雅琪;冯晓辉;王哲,人工智能,2019-04-10,期刊,36,2381
3481,人工智能技术在航空发动机中的应用探索,崔一辉,航空动力,2019-08-18,期刊,,646
3482,智能语音在汽车中的应用,练艺;曾晓辉,无线互联科技,2018-12-10,期刊,8,569
3483,面向慢性非传染病综合防控云平台的开发与应用,陈平;帅仁俊;郭汉;苏逸飞,中国医疗设备,2019-03-10,期刊,9,335
3484,大数据背景下关于重症医学研究生培养的思考,王陆;袁睿;杨萌萌;张宇;康红军,中国继续医学教育,2019-03-10,期刊,5,366
3485,从色谱分离到智慧医疗所涉及共同的数学物理本质:不可逆性,梁恒;罗元园,色谱,2019-04-08,期刊,1,125
3486,肺结节的智能影像筛查新模式,金广予;所世腾;冯建兴;范晓晨;韦景琪,中国医疗器械杂志,2019-05-30,期刊,3,206
3487,AI 100榜单折射的人工智能发展新态势及对策,王哲,科技中国,2019-08-15,期刊,1,118
3488,行业动态(政策与市场),,机器人技术与应用,2019-10-15,期刊,1,137
3489,基于CiteSpaceⅤ分析的中国医学人工智能研究进展,罗雨宁;王忠民;蒋宏伟;景慎旗;缪姝妹,中国数字医学,2019-03-15,期刊,4,436
3490,新一代人工智能研究的回顾与展望,黄欣荣,新疆师范大学学报(哲学社会科学版),2019-03-14 10:43,期刊,37,3768
3491,AI100榜单折射的人工智能发展新态势及对策,王哲,互联网经济,2019-06-25,期刊,1,62
3492,"探索基于人工智能的MDT系统,推进医院智能化建设",鲍瀛,科技新时代,2019-03-10,期刊,,246
3493,基于临床知识库的电子病历智能化应用研究,孟岩;罗德芳,中国卫生信息管理杂志,2019-10-20,期刊,14,381
3494,人工智能在医学影像中的研究与应用,韩冬;李其花;蔡巍;夏雨薇;宁佳,大数据,2019-01-15,期刊,79,5550
3495,人工智能的法律规制路径:一个框架性讨论,汪庆华,现代法学,2019-03-15,期刊,235,7598
3496,我国全民健康信息化发展历程及展望,胡红濮;秦盼盼;雷行云;高星;王岩,医学信息学杂志,2019-07-25,期刊,17,434
3497,人工智能时代的机器人权利及其风险规制,陶继晨,电子技术与软件工程,2019-10-10 09:14,期刊,1,623
3498,上海人工智能发展与领军力量培育,郑鑫,科学发展,2019-04-20,期刊,11,593
3499,从“互联网+”到“智能+”唤醒城市思考力,叶晓楠;雷杰如,中国中小企业,2019-05-01,期刊,,110
3500,AI 100榜单折射人工智能发展新态势,王哲,中国工业和信息化,2019-07-15,期刊,2,101
3501,基于人工智能及大数据的养老服务模式研究,俞凯君;龚瑞怡;孙龙杰;胡姗姗;朱江,软件,2019-10-15,期刊,5,582
3502,人工智能的应用情况与发展概述,孙智鑫,科技传播,2019-01-25,期刊,5,529
3503,基于人工智能的物联网平台搭建,陈铭乾,科技传播,2019-02-25,期刊,7,751
3504,三部医药法律草案继续审议,,中国卫生,2019-03-05,期刊,,28
3505,人工智能时代护理学发展的路径选择,王旭旭;马伟东,循证护理,2019-06-25,期刊,5,864
3506,“2019新型企业论坛”获奖品牌名单,,互联网周刊,2019-06-20,期刊,,35
3507,数字,,张江科技评论,2019-02-28,期刊,,9
3508,人工智能中的医学专家系统,汪政宇,科技资讯,2019-01-13,期刊,5,1182
3509,激荡十载:回首医疗信息技术之柳暗花明,张震江,科技新时代,2019-01-10,期刊,,47
3510,我国健康医疗大数据政策文献的多维分析,于琦;景胜洁;邰杨芳;吴胜男;常江毅,中国全科医学,2019-09-02 14:53,期刊,27,1509
3511,计算机软件工程的发展与应用,张炳曦,计算机产品与流通,2019-11-09,期刊,2,669
3512,人工智能赋能车险人伤理赔的思考,章小兵;侯立胜,上海保险,2019-02-20,期刊,6,361
3513,人工智能与传统产业的深度融合发展——以平安科技为例分析企业智能化发展模式,史占中,人民论坛·学术前沿,2019-09-30,期刊,18,942
3514,山东：推进“互联网+医疗健康”示范省建设,,科技新时代,2019-07-10,期刊,,71
3515,基于临床实际的医疗费用合理控制系统,崔欢欢;杨华;李天俊;冯海欢;滕世伟,中国医疗保险,2019-11-05,期刊,3,203
3516,眼科人工智能,陈柯羽;于伟泓;张华,中国数字医学,2019-03-15,期刊,6,508
3517,与实体经济深度融合的专用人工智能阶段技术体系研究,唐怀坤,通信与信息技术,2019-03-25,期刊,6,186
3518,动态,,科技新时代,2018-11-10,期刊,,9
3519,论人工智能机器人民法制度之适用,孙刚;李宗建,现代农业研究,2019-04-15,期刊,1,215
3520,智慧医院建设要避免“自嗨式发展”,陈海啸,中国卫生人才,2019-05-05,期刊,,231
3521,面向“互联网+智慧医疗”的区域卫生信息平台研究与设计,王晓丽;施天行;杨思睿;郑园园,中国数字医学,2019-05-15,期刊,26,655
3522,上海交通大学医学院成功举办第七届中国医院发展与管理国际会议,,上海交通大学学报(医学版),2019-10-28,期刊,,17
3523,论我国智慧养老的发展及创新,马莉萍,人权,2019-07-10,期刊,4,430
3524,大数据时代网络安全体系保护患者信息安全的价值研究,王伟伟,电脑编程技巧与维护,2019-05-18,期刊,6,202
3525,全球人工智能产业链创新发展态势研究,于申;杨振磊,天津经济,2019-05-20,期刊,7,790
3526,人工智能如何回应医学影像临床需求?,郑序颖,科技新时代,2018-05-10,期刊,,119
3527,中国人工智能产业发展新趋势,,河南科技,2019-04-05,期刊,1,201
3528,生物医药+人工智能的“杭州可能”,盛慧;陈思思;顾婷婷,杭州(周刊),2019-09-22,期刊,,462
3529,对模块化嵌入式人工智能软件的开发分析,王涛;陈鑫,软件,2019-01-15,期刊,3,243
3530,中医药信息化十年变迁:古典外表下的现代化,张红,科技新时代,2019-01-10,期刊,7,387
3531,会议点击,,上海信息化,2019-06-10,期刊,,14
3532,AI成癌症治疗新帮手,英伟达,中国公共安全,2019-08-01,期刊,,162
3533,会展数字化提升效能——专访IBM全球副总裁陈怀宇,姜雪峰,中国会展,2019-11-15,期刊,3,254
3534,人工智能的发展现状及应用,段明赫,通讯世界,2018-12-21,期刊,7,1956
3535,基于微信人工智能的医患关系平台研究,丁志虎;胡光阔;毕学霞,医学信息,2019-02-01,期刊,5,203
3536,2019企业领袖的投资账本,谢泽锋;张延陶,英才,2019-04-01,期刊,,31
3537,语音识别技术在口腔门诊病历系统中的应用,于茵茵;王旭东,河南科技,2019-08-15,期刊,16,293
3538,本期“人工智能”专栏评述,,电子科技大学学报,2019-09-30,期刊,1,138
3539,人工智能在机器人中的应用研究,石家澍,科技传播,2018-12-10,期刊,2,662
3540,我国人工智能三步走战略,,信息化建设,2019-03-15,期刊,,198
3541,科创板效应与前景预期,范幸,张江科技评论,2019-06-28,期刊,3,159
3542,城市智能进化的N种可能,梁明月,中国经济周刊,2019-07-30,期刊,,42
3543,人工智能发展正迎来第三波浪潮,,电子技术与软件工程,2019-08-15,期刊,1,99
3544,AI医疗的商业化“生死局”,石晗旭,大数据时代,2019-08-15,期刊,,155
3545,Ada人工智能辅助诊疗系统,,张江科技评论,2019-10-28,期刊,1,242
3546,大数据解码“致病”基因奥秘——专访赛福基因创始人兼CEO余伟师,陈平,中国商界,2019-05-15,期刊,,40
3547,知识经济下的智能诊断服务模式探讨,黄轲;孙必川,现代营销(信息版),2019-08-15,期刊,,109
3548,基于“互联网+”时代下智慧医院建设方案探究,陈万林,通讯世界,2019-11-25,期刊,2,325
3549,让人工智能与产业紧密融合,喻思南,智慧中国,2019-01-25,期刊,1,161
3550,智慧医疗创新技术及应用研究,林必毅;张世宇;余丽丽,智能建筑,2018-11-06,期刊,2,225
3551,保障医疗行业数据安全的几点建议,,网络安全和信息化,2019-04-05,期刊,2,143
